,식당명,별점,구,주소,음식종류,가격대,리뷰날짜,리뷰평가,리뷰수,맛있다수,괜찮다수,별로다수,평점,위도,경도,인접역,인접역까지의거리
751,10인치샌드위치&커피,4.3,관악구, 서울특별시 관악구 관악로 1 서울대학교 기숙사900동 B2,양식, 만원 미만,2022-07-18,맛있다,4.0,4.0,0.0,0.0,4.3,37.4887718,126.9578871,숭실대입구,0.7180605856284106
752,축상,4.2,관악구, 서울특별시 관악구 남부순환로 1848-6 B1,주점, 2만원-3만원,2022-05-20,맛있다,20.0,19.0,1.0,0.0,3.99,37.4766285,126.9647908,낙성대,0.7097291980206144
753,통영장어잡는날,4.2,관악구, 서울특별시 관악구 대학길 103,기타, 만원-2만원,2022-07-09,괜찮다,13.0,12.0,1.0,0.0,3.876923076923077,37.4672276,126.9375648,서울대입구,1.4618831489635422
754,안밀,4.2,관악구, 서울특별시 관악구 남부순환로 1945 1F,카페/디저트, 만원 미만,2022-08-03,맛있다,7.0,6.0,1.0,0.0,3.6000000000000005,37.4766285,126.9647908,낙성대,0.7097291980206144
755,피자보이시나,4.2,관악구, 서울특별시 관악구 남부순환로234길 31 1F,양식, 만원-2만원,2022-06-18,괜찮다,23.0,20.0,3.0,0.0,3.652173913043478,37.4787773,126.9571823,낙성대,0.07728129828249408
756,테일오브테일스,4.2,관악구, 서울특별시 관악구 행운1길 2,주점, 만원-2만원,2022-06-06,맛있다,8.0,8.0,0.0,0.0,4.2,37.4828316,126.9553094,낙성대,0.42899615188521606
757,라빈느,4.2,관악구, 서울특별시 관악구 신림로17길 57,카페/디저트, 만원 미만,3 일 전,맛있다,4.0,4.0,0.0,0.0,4.2,37.4670751,126.935805,서울대입구,1.538272636929795
758,강릉형제장칼국수,4.2,관악구, 서울특별시 관악구 대학5길 10-7,한식, 만원 미만,4 일 전,맛있다,7.0,7.0,0.0,0.0,4.2,37.4695999,126.9383157,서울대입구,1.1919147584903538
759,고로커피로스터스,4.1,관악구, 서울특별시 관악구 남부순환로231길 33 1F,카페/디저트, 만원 미만,2022-07-22,맛있다,19.0,17.0,2.0,0.0,3.668421052631578,37.4803985,126.9576695,낙성대,0.11064923069828776
760,보울,4.1,관악구, 서울특별시 관악구 봉천로 566-1 동아오피스텔 1F,한식, 만원 미만,2022-06-18,괜찮다,8.0,7.0,1.0,0.0,3.5874999999999995,37.482511,126.9492377,서울대입구,0.61581255586115
761,멸치국수집,4.1,관악구, 서울특별시 관악구 과천대로 951,한식, 만원 미만,2022-06-26,맛있다,7.0,6.0,1.0,0.0,3.514285714285714,37.4617027,126.9875862,남태령,0.331104706390532
762,다글다글,4.0,관악구, 서울특별시 관악구 남현8길 8-7,한식, 만원 미만,2022-06-05,맛있다,17.0,15.0,2.0,0.0,3.5294117647058822,37.4735447,126.9753481,사당,0.6284719280103466
763,진영면옥,4.3,금천구, 서울특별시 금천구 가산로 22-5,한식, 만원-2만원,2022-07-04,맛있다,16.0,15.0,1.0,0.0,4.03125,37.4767949,126.8921251,가산디지털단지,1.0668532005683742
764,여신족발,4.3,금천구, 서울특별시 금천구 벚꽃로38길 21,한식, 만원-2만원,2022-04-29,맛있다,34.0,30.0,3.0,1.0,3.541176470588235,37.4822341,126.8844706,가산디지털단지,0.20184825916809224
765,라꾸긴,4.6,구로구, 서울특별시 구로구 가마산로 268,주점, 2만원-3만원,2022-07-27,맛있다,15.0,15.0,0.0,0.0,4.6,37.4879731,126.8804447,가산디지털단지,0.6541206948321977
766,고바우덩어리생고기,4.2,구로구, 서울특별시 구로구 부일로1길 9,한식, 만원-2만원,2022-07-25,맛있다,6.0,6.0,0.0,0.0,4.2,37.4959862,126.8172158,온수,0.7238401039958561
767,춘자싸롱,4.7,구로구, 서울특별시 구로구 디지털로32나길 11,한식, 만원-2만원,2020-10-15,맛있다,14.0,13.0,1.0,0.0,4.364285714285715,37.4847294,126.9014418,구로디지털단지,0.04481787110705474
768,부뚜막청국장,4.0,구로구, 서울특별시 구로구 구로중앙로28길 24,한식, 만원-2만원,2021-06-16,맛있다,11.0,10.0,1.0,0.0,3.636363636363636,37.5008911,126.8902021,구로,0.7864330875556789
769,이미커피,4.7,구로구, 서울특별시 구로구 디지털로27길 116 101호,카페/디저트, 만원 미만,2021-09-13,맛있다,4.0,4.0,0.0,0.0,4.7,37.48409,126.89027,남구로,0.4902016335761469
770,카츠곳간,4.6,구로구, 서울특별시 구로구 공원로6가길 52 정진빌딩,일식, 만원-2만원,2021-07-21,맛있다,5.0,4.0,1.0,0.0,3.68,37.5030877,126.8903177,신도림,0.6391404118027014
